Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,No,Non-Travel,352,Research & Development,16,2,Medical,1,903,4,Male,40,4,1,Healthcare Representative,1,Married,6667,3749,5,Y,No,19,3,4,80,1,5,0,4,5,2,0,1
40,No,Travel_Rarely,424,Research & Development,13,1,Marketing,1,904,4,Male,57,1,2,Laboratory Technician,4,Divorced,8759,7199,2,Y,Yes,12,4,2,80,1,21,3,4,10,4,1,3
56,No,Travel_Rarely,468,Research & Development,18,1,Other,1,905,4,Female,50,3,2,Manager,3,Single,8565,10111,7,Y,Yes,25,3,1,80,1,36,1,4,13,5,2,4
46,No,Travel_Rarely,435,Research & Development,10,2,Life Sciences,1,906,3,Female,54,1,2,Research Director,3,Single,8700,11379,2,Y,No,24,3,4,80,0,25,0,4,1,0,0,0
58,No,Travel_Frequently,369,Research & Development,17,2,Life Sciences,1,907,1,Female,48,2,2,Research Director,1,Single,8346,6007,2,Y,No,21,3,3,80,1,36,0,1,18,7,2,6
40,Yes,Non-Travel,377,Sales,9,2,Technical Degree,1,908,1,Female,40,4,1,Manufacturing Director,2,Single,6832,7278,8,Y,Yes,23,4,2,80,0,21,1,1,2,0,0,0
58,No,Travel_Rarely,804,Sales,10,3,Marketing,1,909,1,Female,98,4,4,Research Director,4,Married,16143,13756,5,Y,No,21,3,4,80,2,38,2,3,11,4,1,3
52,No,Travel_Frequently,844,Research & Development,7,4,Technical Degree,1,910,3,Female,102,4,5,Human Resources,3,Single,16236,14139,8,Y,Yes,18,3,2,80,2,31,6,2,8,3,0,2
51,No,Travel_Frequently,758,Research & Development,1,3,Marketing,1,911,2,Male,94,4,4,Healthcare Representative,3,Married,15068,15788,3,Y,No,16,4,3,80,2,32,0,3,19,7,5,6
47,No,Non-Travel,333,Research & Development,9,2,Marketing,1,912,2,Male,39,4,1,Manufacturing Director,4,Single,6705,7558,3,Y,No,16,4,2,80,2,27,4,4,16,6,9,5
40,No,Travel_Rarely,284,Sales,20,2,Marketing,1,913,4,Male,34,3,1,Sales Executive,1,Divorced,5717,7549,3,Y,No,18,4,2,80,2,19,6,2,11,4,3,3
54,No,Travel_Frequently,352,Human Resources,17,1,Marketing,1,914,3,Female,44,1,1,Manager,4,Married,7139,1656,2,Y,No,14,3,1,80,1,33,3,2,18,7,2,6
56,No,Travel_Frequently,508,Research & Development,15,4,Technical Degree,1,915,2,Female,62,4,2,Manager,1,Single,9946,11440,3,Y,No,17,3,2,80,1,36,0,4,16,6,2,5
48,No,Travel_Rarely,627,Research & Development,2,3,Medical,1,916,4,Female,81,4,3,Laboratory Technician,3,Single,12453,11196,6,Y,Yes,25,3,2,80,0,29,4,1,11,4,3,3
22,Yes,Travel_Frequently,327,Research & Development,18,3,Life Sciences,1,917,2,Female,39,3,1,Manager,1,Single,6876,8673,6,Y,No,25,3,2,80,2,1,4,2,1,0,1,0
33,No,Travel_Frequently,781,Research & Development,3,3,Marketing,1,918,3,Male,98,4,4,Laboratory Technician,4,Divorced,15337,13852,3,Y,No,20,3,4,80,1,12,4,3,5,2,0,1
30,No,Travel_Frequently,766,Sales,15,4,Technical Degree,1,919,1,Male,97,4,4,Manager,1,Married,15278,16892,7,Y,No,21,4,2,80,1,8,0,3,10,4,0,3
57,No,Non-Travel,484,Sales,25,2,Medical,1,920,4,Female,58,2,2,Manufacturing Director,1,Married,9680,11891,3,Y,No,12,3,4,80,1,36,3,3,17,6,6,5
57,No,Non-Travel,721,Sales,12,4,Medical,1,921,4,Female,96,1,4,Sales Executive,4,Divorced,14976,17741,2,Y,No,21,4,2,80,2,35,2,2,17,6,4,5
21,Yes,Travel_Rarely,608,Research & Development,18,3,Technical Degree,1,922,2,Male,77,4,3,Manufacturing Director,1,Single,12422,14044,5,Y,No,24,4,1,80,0,1,1,2,0,0,1,0
21,No,Non-Travel,304,Research & Development,8,2,Life Sciences,1,923,4,Female,34,1,1,Research Scientist,2,Single,6137,3801,0,Y,No,11,3,4,80,0,1,6,1,6,2,0,2
37,No,Non-Travel,332,Research & Development,28,4,Other,1,924,4,Female,37,1,1,Sales Executive,4,Single,6254,6104,1,Y,No,16,4,4,80,0,15,4,1,5,2,1,1
25,No,Travel_Frequently,313,Research & Development,16,5,Technical Degree,1,925,3,Male,35,4,1,Healthcare Representative,4,Divorced,6255,5303,7,Y,Yes,17,3,1,80,1,5,3,3,0,0,1,0
45,No,Travel_Rarely,337,Research & Development,28,3,Marketing,1,926,4,Male,43,2,1,Sales Representative,3,Divorced,6280,4792,3,Y,No,24,3,4,80,0,26,4,3,14,5,2,4
36,No,Travel_Frequently,424,Human Resources,22,4,Medical,1,927,4,Male,53,4,2,Sales Representative,1,Single,9468,9357,4,Y,No,21,3,1,80,1,17,1,1,5,2,1,1
44,No,Travel_Frequently,237,Sales,16,3,Medical,1,928,4,Male,31,2,1,Manager,1,Divorced,5320,4734,8,Y,No,14,4,1,80,0,25,4,2,4,1,0,1
27,Yes,Travel_Frequently,886,Research & Development,5,4,Marketing,1,929,4,Male,111,2,5,Research Scientist,3,Divorced,17679,20005,4,Y,Yes,13,3,1,80,0,5,3,1,0,0,0,0
43,No,Travel_Frequently,499,Research & Development,9,4,Technical Degree,1,930,3,Female,59,2,2,Research Director,4,Married,10015,7998,4,Y,No,12,3,2,80,0,23,0,1,11,4,0,3
18,No,Non-Travel,531,Research & Development,20,3,Technical Degree,1,931,4,Male,68,2,3,Manager,3,Single,11378,8357,7,Y,No,15,3,4,80,0,1,4,3,2,0,0,0
55,No,Travel_Rarely,270,Research & Development,23,4,Technical Degree,1,932,1,Male,36,4,1,Human Resources,1,Married,5755,8006,3,Y,No,21,3,4,80,0,34,6,4,12,4,2,4
51,No,Non-Travel,558,Research & Development,8,3,Other,1,933,2,Male,72,3,3,Sales Executive,3,Single,11496,11197,5,Y,No,24,4,4,80,3,29,6,3,16,6,4,5
27,No,Travel_Frequently,813,Research & Development,23,2,Medical,1,934,4,Male,101,4,5,Manager,1,Single,16647,15971,2,Y,No,24,4,2,80,3,5,0,3,0,0,0,0
34,No,Travel_Frequently,585,Sales,29,2,Other,1,935,3,Male,78,1,3,Healthcare Representative,4,Divorced,11815,8740,3,Y,Yes,16,4,4,80,1,15,2,4,7,2,1,2
56,No,Travel_Rarely,434,Research & Development,1,5,Medical,1,936,2,Female,58,2,2,Manufacturing Director,1,Divorced,8364,8680,1,Y,No,18,3,4,80,0,36,3,1,10,4,0,3
37,No,Travel_Frequently,359,Sales,21,2,Marketing,1,937,3,Male,40,3,1,Healthcare Representative,2,Married,7150,7850,3,Y,Yes,12,4,1,80,0,16,4,4,9,3,2,3
60,No,Travel_Rarely,299,Research & Development,20,1,Marketing,1,938,4,Female,33,1,1,Manager,1,Married,5536,5034,6,Y,No,11,4,3,80,1,38,2,1,14,5,1,4
30,No,Non-Travel,728,Research & Development,11,3,Medical,1,939,1,Male,90,1,4,Laboratory Technician,2,Single,14725,11597,8,Y,No,17,4,1,80,1,8,2,4,6,2,0,2
45,No,Travel_Frequently,459,Research & Development,26,4,Medical,1,940,1,Male,59,2,2,Laboratory Technician,3,Married,9194,12163,8,Y,No,14,4,1,80,2,24,6,1,6,2,0,2
35,No,Non-Travel,310,Sales,10,3,Medical,1,941,3,Male,30,1,1,Human Resources,4,Married,5298,3569,1,Y,No,23,3,4,80,2,14,2,4,4,1,0,1
46,No,Travel_Frequently,742,Research & Development,20,3,Technical Degree,1,942,4,Female,93,1,4,Manager,3,Single,14692,13137,8,Y,No,25,4,2,80,1,25,6,3,17,6,3,5
20,No,Travel_Rarely,559,Sales,20,3,Technical Degree,1,943,4,Female,69,4,2,Manufacturing Director,3,Divorced,10693,10953,7,Y,Yes,19,3,4,80,1,1,4,3,0,0,0,0
45,No,Non-Travel,285,Sales,14,4,Life Sciences,1,944,1,Female,40,3,1,Research Director,3,Single,5832,4776,3,Y,No,17,4,4,80,1,23,2,4,18,7,7,6
42,No,Travel_Rarely,467,Research & Development,14,3,Other,1,945,3,Female,60,3,2,Laboratory Technician,3,Married,9435,8415,6,Y,No,17,4,1,80,1,22,6,1,14,5,1,4
29,No,Travel_Frequently,345,Research & Development,16,4,Medical,1,946,3,Female,38,1,2,Human Resources,1,Divorced,6909,8685,1,Y,No,22,3,2,80,1,8,6,2,9,3,0,3
51,Yes,Non-Travel,665,Research & Development,11,4,Other,1,947,1,Male,78,2,3,Sales Representative,1,Single,13277,11358,3,Y,Yes,20,3,4,80,1,32,3,1,6,2,2,2
49,No,Travel_Frequently,603,Research & Development,13,3,Other,1,948,3,Male,76,3,3,Sales Executive,4,Single,11977,11672,0,Y,No,15,3,3,80,0,28,4,2,8,3,3,2
41,No,Non-Travel,414,Research & Development,18,3,Life Sciences,1,949,4,Female,55,2,2,Sales Executive,4,Married,8331,8614,5,Y,No,18,3,4,80,0,19,3,2,8,3,3,2
35,No,Travel_Rarely,860,Research & Development,16,4,Marketing,1,950,1,Male,105,2,5,Human Resources,4,Married,17041,19068,3,Y,No,19,3,4,80,0,15,3,3,8,3,3,2
30,No,Travel_Frequently,615,Sales,8,3,Marketing,1,951,4,Male,71,3,3,Manufacturing Director,3,Divorced,11604,10422,0,Y,No,13,4,4,80,0,8,4,1,0,0,0,0
33,No,Travel_Frequently,236,Sales,27,3,Marketing,1,952,4,Male,28,1,1,Laboratory Technician,1,Single,5134,5102,0,Y,No,14,3,1,80,0,14,5,3,4,1,1,1
43,No,Non-Travel,313,Human Resources,21,4,Technical Degree,1,953,3,Female,35,4,1,Research Scientist,1,Divorced,5641,5422,4,Y,No,19,4,4,80,1,22,0,3,5,2,1,1
60,No,Non-Travel,406,Research & Development,1,4,Other,1,954,1,Male,52,3,2,Laboratory Technician,3,Married,7975,8150,5,Y,No,14,4,2,80,2,38,5,1,14,5,0,4
48,No,Travel_Frequently,426,Research & Development,3,4,Other,1,955,3,Male,59,4,2,Laboratory Technician,3,Married,9306,9374,6,Y,No,24,3,2,80,0,26,4,4,10,4,2,3
38,No,Travel_Rarely,315,Research & Development,3,4,Marketing,1,956,4,Male,39,3,1,Laboratory Technician,1,Single,5935,9984,3,Y,No,14,4,4,80,1,17,0,4,7,2,0,2
44,No,Travel_Rarely,395,Research & Development,11,4,Other,1,957,1,Female,54,3,1,Manufacturing Director,3,Married,8231,8525,7,Y,No,17,3,1,80,3,24,4,3,6,2,0,2
24,No,Non-Travel,641,Research & Development,10,4,Life Sciences,1,958,2,Female,84,3,3,Research Scientist,3,Divorced,12662,12129,8,Y,Yes,13,4,2,80,2,2,6,4,0,0,0,0
55,Yes,Travel_Rarely,382,Sales,11,4,Medical,1,959,3,Female,45,3,1,Manager,2,Married,7221,9907,6,Y,Yes,12,3,3,80,0,35,0,1,21,8,5,7
21,No,Travel_Rarely,470,Research & Development,6,4,Life Sciences,1,960,3,Female,60,3,2,Human Resources,4,Divorced,9828,10393,7,Y,No,22,3,3,80,0,1,4,2,0,0,0,0
37,No,Travel_Rarely,889,Research & Development,27,4,Medical,1,961,3,Male,107,2,4,Research Scientist,2,Divorced,17642,16850,1,Y,Yes,17,3,1,80,1,18,1,2,8,3,3,2
42,Yes,Travel_Frequently,419,Research & Development,21,4,Marketing,1,962,1,Male,52,3,2,Laboratory Technician,1,Single,8533,7410,7,Y,No,21,4,2,80,0,20,6,1,2,0,0,0
19,Yes,Non-Travel,425,Research & Development,2,1,Other,1,963,1,Male,45,3,2,Healthcare Representative,2,Divorced,7710,9621,7,Y,No,23,3,3,80,0,1,5,3,0,0,0,0
42,No,Non-Travel,302,Research & Development,28,1,Other,1,964,4,Female,35,3,1,Laboratory Technician,3,Married,5674,6525,4,Y,No,15,3,1,80,2,22,0,4,15,6,4,5
42,No,Travel_Rarely,478,Research & Development,5,3,Life Sciences,1,965,2,Male,54,4,2,Laboratory Technician,2,Divorced,9235,10851,6,Y,No,25,4,1,80,1,23,1,1,14,5,3,4
55,No,Non-Travel,773,Research & Development,25,3,Technical Degree,1,966,2,Male,90,2,4,Research Scientist,3,Married,15046,14052,5,Y,Yes,22,3,3,80,0,33,4,3,13,5,3,4
23,No,Non-Travel,307,Research & Development,29,5,Other,1,967,4,Male,39,3,1,Sales Executive,3,Single,6382,6271,7,Y,Yes,20,3,4,80,1,2,1,4,0,0,2,0
25,No,Travel_Rarely,423,Sales,9,4,Other,1,968,4,Female,57,4,2,Sales Executive,3,Married,8987,7004,6,Y,No,17,3,4,80,1,6,4,4,6,2,0,2
27,No,Travel_Frequently,248,Research & Development,21,2,Other,1,969,4,Male,36,3,1,Research Director,4,Married,5596,7137,8,Y,No,22,3,1,80,3,7,0,3,6,2,0,2
57,No,Non-Travel,351,Research & Development,24,4,Life Sciences,1,970,1,Male,49,4,2,Healthcare Representative,4,Married,7768,8129,5,Y,No,14,3,4,80,1,38,3,3,13,5,4,4
30,No,Travel_Frequently,596,Sales,21,4,Marketing,1,971,2,Male,67,4,3,Research Director,2,Single,11665,13240,8,Y,No,20,3,4,80,1,10,0,3,2,0,1,0
31,No,Travel_Rarely,256,Research & Development,8,2,Technical Degree,1,972,3,Female,37,3,1,Manager,4,Married,5853,4041,8,Y,No,16,3,3,80,0,10,0,1,1,0,0,0
26,No,Travel_Frequently,389,Sales,29,3,Marketing,1,973,4,Male,49,2,2,Manufacturing Director,3,Divorced,7778,5954,2,Y,No,12,4,3,80,2,6,1,4,6,2,0,2
38,No,Travel_Rarely,300,Sales,1,4,Marketing,1,974,4,Male,36,1,1,Laboratory Technician,3,Divorced,6016,6550,5,Y,No,24,4,4,80,1,19,6,3,7,2,6,2
54,No,Travel_Rarely,265,Research & Development,13,4,Other,1,975,3,Female,36,4,1,Healthcare Representative,2,Single,5522,3325,4,Y,No,16,4,3,80,1,33,3,2,11,4,1,3
31,No,Travel_Rarely,855,Research & Development,10,4,Marketing,1,976,1,Female,107,3,5,Sales Representative,2,Divorced,17058,17254,6,Y,No,14,4,1,80,1,12,5,2,3,1,0,1
25,No,Travel_Frequently,484,Research & Development,13,5,Medical,1,977,2,Female,56,3,2,Manufacturing Director,4,Divorced,9142,8417,4,Y,No,16,3,3,80,1,5,4,2,0,0,0,0
39,No,Travel_Frequently,303,Research & Development,17,5,Technical Degree,1,978,3,Male,43,4,1,Manager,3,Single,6932,5388,5,Y,No,25,3,3,80,2,18,2,1,7,2,2,2
58,No,Travel_Frequently,285,Sales,26,2,Medical,1,979,1,Male,39,3,1,Manufacturing Director,4,Divorced,5923,5609,7,Y,Yes,22,4,4,80,1,38,3,4,9,3,0,3
31,No,Non-Travel,617,Research & Development,2,3,Technical Degree,1,980,3,Female,75,1,3,Sales Representative,1,Divorced,12246,11052,6,Y,Yes,22,4,1,80,2,9,3,4,4,1,1,1
51,No,Non-Travel,496,Research & Development,22,3,Other,1,981,2,Female,65,4,2,Laboratory Technician,2,Single,10379,12048,6,Y,No,25,4,4,80,3,30,2,3,16,6,2,5
35,No,Travel_Frequently,320,Human Resources,14,4,Medical,1,982,3,Female,38,2,1,Manager,1,Divorced,6921,8249,1,Y,No,14,3,4,80,1,13,4,4,5,2,0,1
22,No,Travel_Rarely,901,Research & Development,6,5,Technical Degree,1,983,2,Female,107,4,5,Manufacturing Director,4,Divorced,17435,17775,3,Y,No,16,4,1,80,1,1,6,3,0,0,0,0
50,No,Travel_Frequently,386,Research & Development,3,5,Other,1,984,3,Male,48,2,2,Research Scientist,2,Married,8474,10551,3,Y,No,17,4,3,80,2,28,6,1,13,5,0,4
38,No,Travel_Rarely,639,Research & Development,17,3,Marketing,1,985,1,Male,81,3,3,Sales Representative,1,Single,13334,10368,4,Y,No,14,4,1,80,0,17,3,1,3,1,0,1
31,No,Travel_Frequently,425,Human Resources,17,3,Medical,1,986,2,Female,50,2,2,Healthcare Representative,3,Single,8620,9497,7,Y,No,21,3,1,80,3,9,2,4,0,0,0,0
42,No,Non-Travel,514,Sales,12,1,Technical Degree,1,987,1,Female,58,2,2,Sales Representative,4,Divorced,9986,10335,6,Y,No,20,3,4,80,0,23,5,4,7,2,4,2
27,Yes,Travel_Frequently,787,Research & Development,26,1,Other,1,988,2,Female,94,2,4,Sales Representative,2,Married,15407,16433,6,Y,No,16,3,4,80,2,5,5,1,0,0,0,0
32,No,Non-Travel,579,Sales,19,4,Technical Degree,1,989,1,Male,82,1,3,Healthcare Representative,1,Divorced,12370,11163,2,Y,No,19,3,1,80,2,13,2,4,0,0,0,0
39,No,Travel_Frequently,309,Sales,18,5,Technical Degree,1,990,2,Female,40,1,1,Sales Representative,1,Divorced,6145,5510,2,Y,No,11,4,4,80,1,18,6,2,7,2,0,2
41,No,Travel_Rarely,719,Research & Development,7,4,Marketing,1,991,4,Male,87,3,4,Manufacturing Director,3,Single,14425,17268,3,Y,No,20,4,3,80,3,19,3,1,2,0,2,0
27,Yes,Travel_Rarely,264,Sales,28,5,Life Sciences,1,992,3,Male,35,4,1,Manager,1,Married,5064,5978,7,Y,No,12,3,1,80,1,7,3,2,0,0,0,0
22,No,Travel_Frequently,554,Research & Development,25,2,Technical Degree,1,993,4,Female,67,4,3,Sales Executive,2,Single,10762,9001,8,Y,No,18,4,3,80,0,2,4,2,9,3,0,3
59,No,Travel_Frequently,710,Research & Development,27,4,Technical Degree,1,994,2,Female,89,2,3,Research Director,1,Married,14216,12548,7,Y,No,22,4,3,80,1,38,3,2,18,7,2,6
35,No,Non-Travel,436,Research & Development,19,5,Marketing,1,995,2,Female,56,4,2,Research Director,3,Married,8892,10687,6,Y,Yes,24,4,1,80,1,13,6,3,2,0,0,0
54,No,Non-Travel,483,Research & Development,22,3,Medical,1,996,2,Male,56,4,2,Healthcare Representative,4,Divorced,9719,12421,8,Y,No,15,3,2,80,0,34,2,2,9,3,3,3
44,No,Non-Travel,692,Research & Development,2,1,Medical,1,997,4,Female,91,4,3,Laboratory Technician,4,Single,14189,10705,6,Y,No,18,4,4,80,1,25,2,1,5,2,3,1
46,No,Travel_Rarely,214,Research & Development,7,2,Medical,1,998,1,Male,30,4,1,Research Director,2,Single,4906,6858,8,Y,No,14,4,2,80,0,25,1,2,12,4,2,4
43,No,Travel_Rarely,628,Research & Development,3,4,Marketing,1,999,4,Female,77,4,4,Sales Representative,2,Divorced,12523,9011,5,Y,No,15,3,3,80,2,22,4,3,4,1,0,1
34,No,Travel_Frequently,526,Research & Development,26,4,Medical,1,1000,2,Female,67,3,2,Human Resources,1,Married,10596,8424,1,Y,Yes,19,3,3,80,3,15,1,3,6,2,0,2
45,No,Non-Travel,490,Research & Development,7,4,Other,1,1001,1,Male,56,1,2,Sales Representative,1,Divorced,9621,9818,2,Y,Yes,25,4,3,80,1,24,3,4,10,4,1,3
51,No,Non-Travel,571,Research & Development,7,3,Other,1,1002,4,Male,70,3,3,Healthcare Representative,1,Married,11418,10220,6,Y,Yes,14,4,3,80,0,30,0,4,13,5,0,4
49,No,Travel_Frequently,330,Research & Development,23,3,Marketing,1,1003,4,Female,37,3,1,Sales Executive,3,Single,6354,6129,5,Y,No,24,3,4,80,1,27,5,1,12,4,6,4
40,No,Non-Travel,356,Research & Development,16,2,Medical,1,1004,2,Male,40,2,2,Healthcare Representative,3,Married,7263,8856,6,Y,Yes,19,3,1,80,1,20,2,3,8,3,2,2
34,No,Travel_Rarely,278,Human Resources,22,3,Other,1,1005,1,Female,35,4,1,Laboratory Technician,3,Single,5677,6349,7,Y,Yes,18,3,4,80,1,14,6,1,6,2,0,2
40,No,Non-Travel,288,Sales,3,2,Medical,1,1006,1,Female,39,3,1,Research Director,3,Single,5527,5954,3,Y,No,12,3,3,80,3,18,6,2,9,3,0,3
39,No,Non-Travel,696,Research & Development,23,4,Marketing,1,1007,2,Female,92,3,3,Research Scientist,2,Divorced,14568,12655,3,Y,No,14,3,1,80,1,18,4,4,6,2,0,2
47,No,Travel_Rarely,220,Research & Development,13,3,Marketing,1,1008,2,Male,29,4,1,Manufacturing Director,4,Single,4755,3326,4,Y,No,25,4,3,80,1,27,2,4,13,5,7,4
52,No,Non-Travel,236,Research & Development,29,4,Technical Degree,1,1009,3,Male,34,4,1,Research Director,1,Single,5090,6340,4,Y,Yes,15,3,2,80,1,30,1,4,9,3,0,3
56,No,Travel_Frequently,265,Research & Development,16,3,Marketing,1,1010,4,Male,38,2,1,Healthcare Representative,1,Single,5670,7622,2,Y,No,15,4,2,80,0,34,0,1,18,7,2,6
32,No,Travel_Rarely,407,Research & Development,26,3,Technical Degree,1,1011,4,Female,48,1,2,Healthcare Representative,4,Married,8189,7922,5,Y,No,11,3,3,80,0,11,4,4,5,2,0,1
30,No,Non-Travel,455,Research & Development,11,2,Life Sciences,1,1012,2,Female,54,4,2,Sales Executive,3,Single,9263,7422,1,Y,No,22,3,4,80,0,11,5,3,3,1,2,1
21,No,Travel_Rarely,495,Research & Development,23,4,Technical Degree,1,1013,2,Male,61,2,2,Healthcare Representative,3,Divorced,9672,11946,6,Y,No,19,3,3,80,0,1,3,3,0,0,0,0
35,Yes,Travel_Rarely,763,Research & Development,12,3,Technical Degree,1,1014,3,Male,97,4,4,Manufacturing Director,2,Single,15141,14121,4,Y,Yes,19,3,3,80,0,13,4,2,6,2,2,2
26,No,Travel_Frequently,302,Sales,22,3,Marketing,1,1015,3,Female,36,2,1,Sales Executive,3,Single,5567,4234,0,Y,No,21,3,2,80,2,6,6,1,2,0,0,0
23,No,Non-Travel,805,Sales,25,2,Other,1,1016,3,Female,98,2,4,Sales Executive,3,Single,15697,13815,1,Y,No,25,4,3,80,1,4,2,1,1,0,0,0
25,No,Travel_Rarely,702,Research & Development,22,5,Technical Degree,1,1017,4,Female,83,2,3,Laboratory Technician,4,Single,13366,8790,0,Y,No,19,3,1,80,1,4,6,1,0,0,2,0
38,No,Travel_Rarely,488,Sales,17,1,Other,1,1018,3,Male,60,2,2,Human Resources,4,Single,9615,6367,6,Y,No,11,3,2,80,1,19,3,1,3,1,0,1
21,No,Travel_Frequently,366,Research & Development,3,4,Marketing,1,1019,1,Male,45,4,2,Human Resources,4,Married,7738,3078,6,Y,No,16,3,4,80,2,1,5,2,0,0,3,0
53,Yes,Travel_Frequently,522,Sales,12,4,Life Sciences,1,1020,3,Male,71,4,2,Human Resources,1,Divorced,11138,10780,7,Y,Yes,14,3,2,80,1,31,3,1,22,8,5,7
43,No,Travel_Frequently,468,Human Resources,17,4,Technical Degree,1,1021,4,Male,63,3,2,Manager,3,Divorced,9611,11305,7,Y,No,19,4,1,80,3,23,3,4,11,4,1,3
40,No,Travel_Rarely,636,Research & Development,12,3,Medical,1,1022,2,Female,80,1,3,Manager,4,Divorced,12623,12777,1,Y,No,24,3,1,80,0,21,4,2,9,3,3,3
42,No,Travel_Frequently,336,Research & Development,11,3,Life Sciences,1,1023,1,Female,38,2,1,Laboratory Technician,2,Divorced,6254,6234,0,Y,No,16,3,3,80,3,22,2,3,7,2,0,2
54,No,Travel_Rarely,287,Research & Development,25,4,Other,1,1024,1,Male,36,4,1,Research Director,3,Single,5727,6881,8,Y,No,23,3,2,80,0,35,6,4,12,4,1,4
37,No,Travel_Rarely,425,Sales,15,4,Technical Degree,1,1025,3,Male,53,1,1,Healthcare Representative,4,Single,8426,9218,6,Y,Yes,13,4,4,80,0,18,2,2,14,5,2,4
20,No,Travel_Rarely,561,Research & Development,14,3,Other,1,1026,1,Male,66,2,2,Research Scientist,1,Single,11449,10319,8,Y,No,17,3,1,80,0,1,3,3,0,0,2,0
49,No,Non-Travel,409,Sales,23,4,Marketing,1,1027,3,Female,49,2,2,Manufacturing Director,3,Single,8231,6068,8,Y,No,15,3,1,80,0,30,6,3,13,5,1,4
37,No,Non-Travel,280,Sales,9,3,Life Sciences,1,1028,1,Male,35,2,1,Research Scientist,1,Single,6266,4104,6,Y,No,11,3,4,80,0,15,0,3,4,1,0,1
42,No,Travel_Rarely,287,Research & Development,18,5,Marketing,1,1029,2,Female,34,1,1,Healthcare Representative,3,Single,5847,5453,3,Y,No,24,4,1,80,0,21,6,1,4,1,0,1
55,No,Travel_Frequently,480,Research & Development,7,4,Marketing,1,1030,1,Female,60,3,2,Human Resources,4,Married,9455,10914,4,Y,No,11,3,4,80,1,35,0,4,9,3,3,3
48,No,Travel_Frequently,486,Research & Development,3,4,Technical Degree,1,1031,1,Male,60,2,2,Healthcare Representative,2,Single,9685,11350,8,Y,No,15,3,4,80,2,29,4,2,12,4,2,4
46,Yes,Travel_Rarely,675,Research & Development,6,3,Technical Degree,1,1032,1,Female,83,4,3,Human Resources,1,Married,13467,15815,6,Y,Yes,12,3,3,80,0,24,6,1,4,1,4,1
47,No,Non-Travel,384,Research & Development,16,4,Medical,1,1033,1,Female,48,4,2,Human Resources,1,Married,7997,8434,3,Y,No,18,4,4,80,0,25,0,1,7,2,0,2
20,No,Travel_Frequently,946,Sales,26,3,Other,1,1034,1,Female,115,2,5,Research Scientist,1,Married,18635,17188,6,Y,No,12,3,1,80,0,1,2,3,5,2,3,1
54,No,Travel_Frequently,926,Human Resources,19,4,Technical Degree,1,1035,1,Male,117,1,5,Manager,3,Divorced,18670,18522,3,Y,No,20,3,3,80,1,32,6,2,11,4,0,3
47,No,Non-Travel,245,Human Resources,20,3,Technical Degree,1,1036,3,Female,27,4,1,Healthcare Representative,2,Divorced,4862,-993,8,Y,No,24,3,3,80,3,28,1,2,10,4,1,3
33,No,Travel_Frequently,343,Sales,13,3,Life Sciences,1,1037,3,Male,39,4,1,Research Director,4,Married,6864,3860,8,Y,No,12,3,2,80,0,11,5,2,2,0,0,0
52,No,Travel_Frequently,330,Research & Development,24,4,Medical,1,1038,2,Female,44,4,1,Healthcare Representative,2,Single,7081,7229,3,Y,No,17,3,1,80,2,32,3,3,12,4,3,4
29,No,Non-Travel,355,Sales,9,3,Other,1,1039,4,Male,37,1,1,Research Scientist,4,Single,6375,9363,1,Y,No,23,4,4,80,0,7,2,1,0,0,0,0
53,No,Non-Travel,298,Research & Development,17,4,Technical Degree,1,1040,2,Male,44,2,1,Healthcare Representative,4,Divorced,6011,4026,8,Y,No,15,3,1,80,0,34,5,2,16,6,1,5
44,No,Travel_Rarely,800,Sales,23,2,Life Sciences,1,1041,1,Male,101,4,5,Human Resources,4,Married,16034,14133,8,Y,No,21,3,4,80,0,22,5,3,6,2,0,2
45,No,Travel_Frequently,569,Research & Development,29,4,Technical Degree,1,1042,1,Male,66,2,3,Research Scientist,2,Single,11016,11391,0,Y,No,23,3,2,80,3,26,1,2,12,4,1,4
57,No,Travel_Rarely,236,Research & Development,8,4,Marketing,1,1043,4,Male,30,1,1,Laboratory Technician,2,Married,5159,6103,8,Y,No,14,3,1,80,0,38,6,4,23,9,5,8
40,No,Non-Travel,549,Research & Development,6,4,Medical,1,1044,2,Female,71,1,3,Sales Representative,3,Married,11265,13483,0,Y,Yes,18,3,3,80,3,19,1,1,8,3,0,2
22,No,Travel_Frequently,591,Sales,5,4,Technical Degree,1,1045,4,Male,72,3,3,Manager,2,Single,11270,16393,7,Y,No,24,3,3,80,0,3,5,3,0,0,0,0
47,No,Travel_Rarely,429,Research & Development,18,1,Technical Degree,1,1046,3,Male,53,2,2,Manager,2,Divorced,8800,8232,6,Y,Yes,11,3,2,80,0,28,6,3,15,6,3,5
